R1 
Energy (eV) EEDF (eV-3/2) Anisotropy
   1.001    	  0.1364E-06	  0.3347E-01
   1.012    	  0.1089E-06	  0.3396E-01
   1.023    	  0.8679E-07	  0.3444E-01
   1.034    	  0.6906E-07	  0.3493E-01
   1.046    	  0.5485E-07	  0.3541E-01
   1.057    	  0.4349E-07	  0.3590E-01
   1.069    	  0.3442E-07	  0.3640E-01
   1.080    	  0.2719E-07	  0.3689E-01
   1.092    	  0.2145E-07	  0.3739E-01
   1.104    	  0.1689E-07	  0.3789E-01
   1.116    	  0.1327E-07	  0.3839E-01
   1.127    	  0.1041E-07	  0.3889E-01
   1.139    	  0.8155E-08	  0.3939E-01
   1.151    	  0.6376E-08	  0.3990E-01
   1.163    	  0.4977E-08	  0.4041E-01
   1.176    	  0.3879E-08	  0.4092E-01
   1.188    	  0.3017E-08	  0.4144E-01
   1.200    	  0.2343E-08	  0.4195E-01
   1.212    	  0.1817E-08	  0.4247E-01
   1.224    	  0.1406E-08	  0.4299E-01
   1.237    	  0.1087E-08	  0.4351E-01
   1.249    	  0.8385E-09	  0.4403E-01
   1.262    	  0.6459E-09	  0.4455E-01
   1.274    	  0.4967E-09	  0.4508E-01
   1.287    	  0.3813E-09	  0.4560E-01
   1.300    	  0.2923E-09	  0.4612E-01
   1.313    	  0.2237E-09	  0.4664E-01
   1.325    	  0.1710E-09	  0.4715E-01
   1.338    	  0.1304E-09	  0.4765E-01
   1.351    	  0.9938E-10	  0.4815E-01
   1.364    	  0.7560E-10	  0.4864E-01
   1.377    	  0.5743E-10	  0.4910E-01
   1.391    	  0.4358E-10	  0.4954E-01
   1.404    	  0.3304E-10	  0.4994E-01
   1.417    	  0.2503E-10	  0.2855E-01


R3  
Energy (eV) EEDF (eV-3/2) Anisotropy
  0.8301E-03	   147.3    	  0.1022E-03
  0.2530E-02	   136.8    	  0.1574E-03
  0.4310E-02	   127.0    	  0.2554E-03
  0.6171E-02	   118.4    	  0.3418E-03
  0.8111E-02	   110.8    	  0.4257E-03
  0.1013E-01	   103.9    	  0.5094E-03
  0.1223E-01	   97.45    	  0.5952E-03
  0.1441E-01	   91.48    	  0.6842E-03
  0.1667E-01	   85.89    	  0.7769E-03
  0.1901E-01	   80.62    	  0.8737E-03
  0.2143E-01	   75.63    	  0.9747E-03
  0.2393E-01	   70.90    	  0.1081E-02
  0.2651E-01	   66.41    	  0.1194E-02
  0.2917E-01	   62.13    	  0.1313E-02
  0.3191E-01	   58.06    	  0.1439E-02
  0.3473E-01	   54.18    	  0.1574E-02
  0.3763E-01	   50.48    	  0.1719E-02
  0.4061E-01	   46.96    	  0.1874E-02
  0.4367E-01	   43.59    	  0.2040E-02
  0.4681E-01	   40.37    	  0.2210E-02
  0.5003E-01	   37.32    	  0.2376E-02
  0.5333E-01	   34.44    	  0.2543E-02
  0.5670E-01	   31.74    	  0.2717E-02
  0.6016E-01	   29.19    	  0.2899E-02
  0.6370E-01	   26.81    	  0.3092E-02
  0.6732E-01	   24.57    	  0.3297E-02
  0.7102E-01	   22.48    	  0.3517E-02
  0.7480E-01	   20.51    	  0.3736E-02
  0.7866E-01	   18.69    	  0.3934E-02
  0.8260E-01	   17.01    	  0.4116E-02
  0.8662E-01	   15.46    	  0.4289E-02
  0.9072E-01	   14.05    	  0.4457E-02
  0.9490E-01	   12.77    	  0.4624E-02
  0.9916E-01	   11.60    	  0.4790E-02
  0.1035    	   10.53    	  0.4957E-02
  0.1079    	   9.558    	  0.5123E-02
  0.1124    	   8.672    	  0.5290E-02
  0.1170    	   7.866    	  0.5457E-02
  0.1216    	   7.133    	  0.5624E-02
  0.1264    	   6.467    	  0.5793E-02
  0.1312    	   5.862    	  0.5965E-02
  0.1361    	   5.312    	  0.6138E-02
  0.1411    	   4.813    	  0.6315E-02
  0.1461    	   4.360    	  0.6493E-02
  0.1513    	   3.948    	  0.6672E-02
  0.1565    	   3.575    	  0.6852E-02
  0.1618    	   3.235    	  0.7035E-02
  0.1672    	   2.925    	  0.7222E-02
  0.1726    	   2.644    	  0.7414E-02
  0.1782    	   2.389    	  0.7611E-02
  0.1838    	   2.158    	  0.7812E-02
  0.1895    	   1.948    	  0.8016E-02
  0.1953    	   1.758    	  0.8225E-02
